ticker,entry_date,entry_price,shares,invested,signal_date,exit_date,exit_price,reason,pnl_pct,pnl_eur,entry_year,pnl_bin
GRMN,2016-02-18,30.791812896728516,323.13784295101186,10000.0,2016-02-17,2018-10-29,52.010345458984375,HOLD,67.22478288539402,6722.478288539402,2016,50..100
TRGP,2016-02-18,14.62153434753418,680.5031375984148,10000.0,2016-02-17,2018-10-29,39.48640823364258,HOLD,167.3627157200823,16736.271572008227,2016,100..250
BDC,2016-02-29,53.0711555480957,187.48414081511413,10000.0,2016-02-26,2018-11-07,55.207977294921875,HOLD,2.9886708833236186,298.86708833236116,2016,0..25
WDAY,2016-03-02,71.91000366210938,138.36739665253037,10000.0,2016-03-01,2018-11-09,139.92999267578125,HOLD,92.6494005615472,9264.940056154719,2016,50..100
QLYS,2016-03-04,26.350000381469727,377.60910269273467,10000.0,2016-03-03,2018-11-13,72.0999984741211,HOLD,170.89487649320603,17089.487649320603,2016,100..250
CGNX,2016-05-11,18.668031692504883,532.9967381614674,10000.0,2016-05-10,2019-01-24,39.48676681518555,HOLD,109.4108632347119,10941.08632347119,2016,100..250
HOG,2016-07-06,37.33198928833008,266.52745245242943,10000.0,2016-07-05,2019-03-20,29.969831466674805,HOLD,-20.521560829147155,-2052.1560829147156,2016,-25..-10
STX,2016-07-13,19.69029426574707,505.3251041204024,10000.0,2016-07-12,2019-03-27,35.51668167114258,HOLD,78.57733509163904,7857.733509163903,2016,50..100
ATI,2016-07-27,17.8801326751709,556.4835664679931,10000.0,2016-07-26,2019-04-10,27.010000228881836,HOLD,49.55468151381126,4955.4681513811265,2016,25..50
GAP,2016-10-10,19.010629653930664,523.3913963466604,10000.0,2016-10-07,2019-06-25,13.741028785705566,HOLD,-28.440234378268592,-2844.0234378268588,2016,-50..-25
LULU,2016-12-27,64.44000244140625,154.40719464663735,10000.0,2016-12-23,2019-09-11,196.41000366210938,HOLD,201.75482077672066,20175.482077672066,2016,100..250
HALO,2017-01-06,13.380000114440918,743.6472283181113,10000.0,2017-01-05,2019-09-20,16.3700008392334,HOLD,21.126382229027673,2112.6382229027677,2017,0..25
